product_name,review_text_cln,Sentiment
Sceptre 50 Class 4K UHD LED TV U515CV U,i bought tvs roughly months apart one bedroom one living room had years have say work great picture quality good k looks amazing however need realize get pay its vizio samsungor higher tier brand that said im gamer tvs get used i mean alot my spouse i fall asleep videos night almost every night never issue however i say audio quality garbage you will need to buy a sound bar or have surround sound i surround downstairs soundbar bedroom also one non smart tv brands also av inputs m,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,you get a double wammythe price and the content the best bang for your buckthe correct description is k ultra and the memcwowno hdr lolforget that my ps says enable hz output games support hz its better than what you think hdmi not ive had tvs with hdr and hz it was okay needed a new tv and after hearing about the quality build and the amazing picture i decided to get it and got me a second one for the living room caution adjust your settings adjust likeness backlight brightness sharpness turn on memc all in settings temp normal make sure hdmi is set at it gives simple option or o and updates for tv i purchased the roku k streaming s,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i purchased tv back little bucks the picture quality better i expected the sound quality not good the speakers facing towards viewer i came cheap quick fix i pulled plastic tupperware cut half taped rear tv rear half tupperware see photos now sound comes towards tv stand a short time later i purchased speaker movies plastic containers still attached clear tape lol this tv been uhaul storage car getting bang still functions properly this tv solid build worth bucks,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,package undamaged tv colors amount adjustment seems remedy also seem hd k my ps says tv support hdr the picture blurry poorly defined edges colors wrong i try return,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,the tv piece crap i bought tv last week i received wednesday my kids playing wii game heard loud noise i saw ran room scared my oldest one told mom tv blew i thought joking when i went room i saw i pictures please purchase item,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,great tv colors brilliant sound speakers fill room high quality sound tvs uhd high resolution perfect i didnt want smart tv crap i computer hooked sceptre tv everything bright colorful big sounds amazing loud remote easy use my amazon firestick show great brilliant picture sound sceptre tv best buy i ever made tv,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,this want let great price nice picture loud sound,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,excellent productfantastic picture soundwell worth price,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,love tv came timely fashion wasnt damaged clear picture great sound,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,great tv price excellent gaming movie picture,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,this good well made set user manual poorly done calling number help frustrating when i finally get someone explained many people illness ok seemed weak excuse the man i spoke helpful effective ok without frustration,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,its wonderful customer service also wonderful i bought black friday great deal when i ordered either lost stolen mailroom walmart replaced matched price i paid originally the quality awesome price looks great,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,received today plugged blue stripe middle screen extremely aggravated,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,bought july already dead pixel right corner blue line left side,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i really liked price it smart tv easily convert fire tv i im happy,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,easy assemble looks sounds awesome came day late packaged nice im lovin far great buy,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i like tv bins get dresser moved needed another tv and affordable spending first,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,this great value good size pic easy set we replaced year old bedroom tv,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,its good price not disappointed picture bad good size only week update needed,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,the tv remote looks cheap inch works great dollars cant really complain,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,im impressed quality pictures gaming the volume weird options dont always sound right,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,less year i bought lines started appear screen started two,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,great bang buck this steal deal great buy volume isnt greatest took heed previous reviews,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i liked price i also love tv thing i cant pair remote from cable box tv complete its great i thought i purchased smart tv still great buy,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i love tv definitively full hd great quality the thing dont like audio great quality price worth,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,the picture isnt crisp k tv also screen glitches sometimes go dark still hear show im trying watch usually happens transitioning another episode,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,picture quality tv great price unfortunately box tv would randomly adjust volume sometimes little sometimes lot sometimes sometimes wasnt remote i took batteries remote still so i ended taking tv back walmart got different brand disappointed,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,this tv looked great box trying install hook almost hour thing screen bunch colored lines apparently dropped arrived house what total waste time i need figure pack return walmart i disappointed tv never purchase another sceptre tv,Negative
Sceptre 50 Class 4K UHD LED TV U515CV U,picture excellent well packed compared brands class this smart tv actually better it hardware might last much longer software update like operating system real life the sound remote bad after insert firetv i use remote firetv stick time,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i read reviews made purchase there number complaints audio quality i dont find case if expecting home theater sound experience form tvs tv looking ive watched dvds i find audio good the audio adjustable thru tv settings menu it would home theater experience sound bar the display stunning im pleased purchase and yes i would recommend tv looking nonsmart tv,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,i got sale dollars end may its tv much expected id recommended spending little money get higher quality tv the trim around perimeter tv line top light shines not big issue unless eye height tv i noticed i decided something i could deal considering price avoiding hassle returning tv months later i threw box packing materials came thinking id fine hasnt extra issues i needed space well weeks end december started making kind groaningcreaking noise,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,ive using tv two weeks i think i got great deal excellent product the picture clear colorful sound good also im impressed four hdmi ports including hdmi arc port made easy connect sound bar i wish i wouldve purchased two,Positive
Sceptre 50 Class 4K UHD LED TV U515CV U,this expensive tv dumb tv however i knew going i dont need smart tv i use firesticks tvs so tv perfect needs the picture quality plenty good sound good legs wide fits fireplace mantle i would recommend tv anyone uses firesticks exclusively picky video quality person keep mind youre getting good tv versus smart tv maybe better picture sound quality,Positive
Mainstays Folding Tray Table Natural 19x15x26 inch,i give five stars really nice tv trays beautiful wood the problem i ordered four shipped box stacked top three scratched cannot fixed i keeping one top still good shape,Positive
Mainstays Folding Tray Table Natural 19x15x26 inch,great table price my suggestion buy store inspect table tops prior paying also i recommend delivered unless actually shipped warehouse i purchased trays partial delivery trays one local stores stock they delivered random person personal vehicle like uber doordash the tables put directly front door allow open door retrieve some laying face two trays leaning agains wall enough room trays placed standing upright because tables scratch marks,Positive
Mainstays Folding Tray Table Natural 19x15x26 inch,i like table sticker dumb lets better one wants scraping sticker minutes,Positive
Mainstays Folding Tray Table Natural 19x15x26 inch,table top marred main stays sticker plastered right top table took minutes remove sticker who puts sticker wood surface,Positive
Mainstays Folding Tray Table Natural 19x15x26 inch,the giant sticker table face wont come easy basically put dinner placemat whats left sticker definitely worth trouble trying remove cause damage finish tabletop otherwise table great value job needed,Positive
